hotel_id,rating,user_name,user_id
9694,5.0,Sue D,410
9694,5.0,jrmbMilton,1470
9694,5.0,empress1951,1463
9694,4.0,tom646,522
9694,5.0,Kevin S,335
9694,1.0,reinlaagland,487
9694,3.0,7777markw,1446
9694,5.0,Ken N Nancy G,1457
9694,5.0,Satsoc,386
9694,5.0,Sandra T,1458
9694,4.0,Fred T,419
9694,5.0,lovesunshine85,308
9694,5.0,GoodLifeForMe,1460
9694,5.0,getoutontheroad,1447
9694,5.0,BellaGlasgowScotland,1448
9694,5.0,MumblingNerd,1461
9694,5.0,Allan B,341
9694,5.0,Doug E,1051
9694,4.0,Loretta L,1462
9694,5.0,vermonty,1451
9694,5.0,Allison  E,346
9694,5.0,rockinox,1687
9695,5.0,1998SarahJ,523
9695,5.0,2015eastcoasters,358
9695,4.0,Abquog,779
9696,4.0,cny12,330
9697,5.0,Nifty,593
9697,4.0,Wendy S,317
9697,5.0,PearlBelfast,424
9697,3.0,John H,1695
9697,2.0,Northlites,543
9697,4.0,woodeye66,1084
9697,1.0,Wych,348
9697,4.0,b2mack,475
9697,5.0,Peter S,209
9697,5.0,UKMaggiemay,1454
9698,4.0,LP1247,299
9698,4.0,Dianne L,1414
9699,5.0,Bernie P,355
9703,5.0,MALIK889,1696
9703,5.0,Oilsandsgal,1104
9703,5.0,Susan012014,69
9703,5.0,Elizabethmaureen8868,436
9703,5.0,Barbara C,559
9703,4.0,Travis12345,597
9703,5.0,DonicaC,1697
9703,5.0,Kailey B,1698
9703,5.0,LLHH,231
9703,4.0,keadyn,138
9703,4.0,TwigTraveler,1640
9703,4.0,OmanRob,1123
9703,5.0,Jim R,205
9703,5.0,Huy B,561
9703,5.0,PeterLeckie,1699
9704,5.0,Ddanders1170,498
9704,5.0,SKLT_Esquire,640
9704,5.0,Stephanie Bremer,1041
9704,5.0,Lorie10,693
9704,4.0,HFids,1078
9704,5.0,Foodlover052,1700
9705,5.0,Kedetaent,1644
9705,4.0,undefined,36
9705,5.0,403Kit,762
9706,4.0,Lisa S,234
9706,2.0,bubbelbine,1637
9706,5.0,Michael B,450
9706,5.0,yaletowners,1191
9706,4.0,dook49,1619
9706,5.0,Kailey B,1698
9706,5.0,Archie C,280
9706,5.0,Buddly,594
9706,4.0,Hans S,260
9706,5.0,snowywaste,1636
9706,3.0,SolusTraveller,277
9706,3.0,keadyn,138
9706,4.0,TaraW4546,631
9706,5.0,RaistlinV,835
9706,4.0,icicle12,1701
9706,5.0,runner002,1702
9706,4.0,jread1961,1694
9706,5.0,Danielle0720,1224
9706,3.0,Albernio,1352
9706,5.0,uktechwizard,1489
9706,3.0,OmanRob,1123
9706,5.0,PeterLeckie,1699
9706,4.0,deeman98,101
9706,5.0,Goldprince,1397
9706,5.0,DonicaC,1697
9706,4.0,cava33,220
9706,4.0,Sheree,647
9706,5.0,APTravel101,1412
9707,5.0,Adam M,595
9707,4.0,John G,1632
9707,3.0,Saint_Johnny,1634
9707,5.0,Derek Y,1381
9707,5.0,Perciva,1641
9707,5.0,Jason F,1638
9707,5.0,Foodlover052,1700
9707,5.0,Oilsandsgal,1104
9707,4.0,S z,1627
9707,4.0,LLHH,231
9707,4.0,icicle12,1701
9707,5.0,Andrea_Wallette,533
9707,5.0,runner002,1702
9708,4.0,TheFarkman,1703
9709,4.0,TheFarkman,1703
9709,4.0,sylster,1651
9709,4.0,Foodlover052,1700
9709,4.0,oaklyn,290
9709,5.0,Amoep,1578
9711,3.0,MALIK889,1696
9712,4.0,JF Bordeleau,1252
9712,4.0,Chris I,238
9712,3.0,TravelgalMission_BC,1498
9713,4.0,mountainoutin,505
9713,4.0,LJC309,506
9713,3.0,kitten50,490
9713,3.0,RumJOro,1660
9713,4.0,Canada-TourDirector,1062
9713,4.0,BJ2005,38
9713,3.0,Jetsetaud,1449
9713,4.0,SandySue123,1085
9713,5.0,Angeles,201
9724,5.0,Kyle-Sarah88,1013
9724,5.0,greg h,1034
9724,4.0,Dwayne L,1177
9724,3.0,Daddygord,991
9724,4.0,Thundanutts,1026
9724,5.0,PattyCanada,1683
9724,4.0,FunOnly,983
9724,4.0,chriscN1123TW,1678
9724,3.0,Mike O,1704
9724,5.0,Matt J,1040
9725,5.0,travellfar,1154
9725,5.0,FamilyoffourKent,1005
9725,4.0,CRWPG,1181
9725,4.0,karenbr67,986
9725,3.0,403Kit,762
9725,4.0,Conrad P,1179
9726,3.0,deltic,1705
9726,5.0,137bear,1508
9726,5.0,430Bryan,714
9726,5.0,Kelsey L,1092
9726,4.0,Steve L,1023
9726,5.0,Tom P,1106
9726,3.0,Richard288,690
9726,5.0,meenamara,1185
9726,5.0,muskrat88,257
9726,4.0,Robby_Cristian,783
9726,5.0,Ade_Loz,1450
9727,5.0,Marie J,1363
9727,5.0,Keith S,1392
9727,4.0,Mike O,1704
9727,5.0,Katiejojo65,645
9727,3.0,hppytrvls,1211
9727,4.0,Liz730053,1227
9727,5.0,marinas859,1116
9727,4.0,Rossana D,1380
9727,5.0,JD419,1610
9727,5.0,runningdevendra,698
9727,5.0,CanuckAlberta,1145
9727,4.0,Kilguy,281
9727,5.0,rachjamie21-1,1333
9727,4.0,Bluegoosebach,1597
9728,5.0,John T,680
9728,5.0,Terry H,982
9728,4.0,Sielah,1031
9728,4.0,EdmontonDisneyfan,1025
9728,5.0,ChippyDust,655
9728,5.0,Gary W,117
9728,5.0,BC-Valley-Guy,1484
9728,5.0,Allan A,1016
9728,4.0,Suzi_mom,1006
9728,2.0,deltic,1705
9729,5.0,deathracerJH,1706
9729,3.0,W W,1691
9729,5.0,Andrew N,1234
9729,4.0,Elizabeth2859,989
9730,5.0,Philip D,1326
9731,1.0,137bear,1508
9731,5.0,anjgrant,984
9731,1.0,paurider,997
9731,5.0,29jrh,1100
9731,4.0,DELH,1402
9731,3.0,ktharg,1141
9732,4.0,deathracerJH,1706
9732,4.0,NorthernGuy13,168
